web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1549195645-955","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@So_Delicious","So Delicious","Butternut Squash Cranberry Muffins via @VeganVersion Lord have mercy! http://www.theveganversion.com/2012/11/butternut-squash-cranberry-muffins.html … #dairyfree #vegan #delicious","","2","2","1352412295000","3:34 AM - 9 Nov 2012","/So_Delicious/status/266662612417273857"
"1549195645-347","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@sophieNavita","Sophie Navita Barata","Last nite dinner date w/ husb at Life Cafe, Central HK. reccomended! #veggo #vegan #organic http://instagr.am/p/TCwkw9gpi8/","2","1","3","1355114824000","10:17 AM - 10 Dec 2012","/sophieNavita/status/277997838271651840"
"1549195645-104","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegan_effect","Claire Morley","Can't wait for dinner! Got some of my mums #vegan soy mince & veg pie :) pic.twitter.com/EBO0hfyN","2","2","6","1356442854000","7:10 PM - 25 Dec 2012","/vegan_effect/status/283567993391292417"
"1549195645-1410","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Simple spice rub makes a tasty #vegan complement to grilled sweet potatoes... SPICED GRILLED SWEET POTATOES: http://bit.ly/QJIv0X  #WFMdish","2","24","34","1350332407000","1:50 AM - 16 Oct 2012","/WholeFoods/status/257938929410535424"
"1549195645-1360","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@OneGreenPlanet","One Green Planet","12 mouthwatering vegan muffin recipes - with some delicious, seasonal ingredients! http://ow.ly/ey1o7  #vegan #recipes","","6","2","1350572493000","8:31 PM - 18 Oct 2012","/OneGreenPlanet/status/258945921394561024"
"1549195645-521","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@hungrytravelist","Aparna","Dining with a #vegan? Here is my take on some great places in the #DC area :http://diningindc.net/2012/11/29/dining-in-dc-dining-with-a-vegan-edition/ … #dcfood #veganindc","","3","4","1354289115000","8:55 PM - 30 Nov 2012","/hungrytravelist/status/274534563710111744"
"1549195645-1395","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LeslieDurso","Leslie Durso","Time for Fall! Try my quinoa stuffed sweet potatoes! http://lesliedurso.com/2012/10/quinoa-stuffed-sweet-potatoes/ … #vegan #glutenfree #recipe","1","2","1","1350399139000","8:22 PM - 16 Oct 2012","/LeslieDurso/status/258218821150728192"
"1549195645-488","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganTweeter","Vegan Tweeter (Alex)","Those using the ""I'm the top of the foodchain!"" argument against veganism: The Blue whale has an 8ft penis. Don't compete w/nature :) #vegan","4","13","5","1354411736000","6:58 AM - 2 Dec 2012","/VeganTweeter/status/275048874589179905"
"1549195645-262","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VegNews","VegNews Magazine","Here they are! The top 12 #vegan recipes of 2012! http://ow.ly/g6LFi","1","19","18","1355506382000","11:03 PM - 14 Dec 2012","/VegNews/status/279640153612484608"
"1549195645-433","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TulsiGabbard","Tulsi Gabbard","Aloha Matt! Lifelong vegetarian RT @MattJisa: @TulsiGabbard Great photo!  I know @DennisKucinich is #vegan like me. ... http://tmi.me/BD4x0","","3","3","1354725852000","10:14 PM - 5 Dec 2012","/TulsiGabbard/status/276366371632345088"
"1549195645-1228","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@bifnaked","Bif Naked","Love that @NewBalanceCan has #vegan options: http://vegankicks.com/tag/new-balance/ … via: @vegankicks :D","","3","1","1351112474000","2:31 AM - 25 Oct 2012","/bifnaked/status/261210766852636673"
"1549195645-898","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@iamemilynolan","Emily Nolan","Thanks @jugofresh for preparing the best #coldpressed #juices so I could take them w/ me to my photoshoot today! #healthy #model #vegan","1","1","2","1352677591000","5:16 AM - 12 Nov 2012","/iamemilynolan/status/267775341383258112"
"1549195645-1288","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta2","peta2","What #vegan deliciousness are you having for #dinner? Here's my fave: marinated #tofu with mashed potatoes a http://instagr.am/p/REOcfiNK26/","","3","1","1350869132000","6:55 AM - 22 Oct 2012","/peta2/status/260190114502815744"
"1549195645-632","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@EarthActivists","EAs for Earth(lings)","let's not fight the meat-eaters ... let's get ready to feed them once they want to go #vegetarian or #vegan > #sustainable food production","","2","1","1353801611000","5:30 AM - 25 Nov 2012","/EarthActivists/status/272489824651468802"
"1549195645-357","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@CookVego","Vegetarian Cooking","Dairy-Free Choc Mint Mousse #Recipe http://www.beeveggie.com/vegan-choc-mint-mousse.html … @NO_DAIRY @cheesefreepls #vegan #vegetarian #yum","","1","2","1355094608000","4:40 AM - 10 Dec 2012","/CookVego/status/277913049241903104"
"1549195645-373","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@peta","PETA","NOM! This #Vegan Holiday menu looks AMAZE. PHOTOS & RECIPES: http://peta.vg/4u   #YUM","6","20","9","1355012400000","5:50 AM - 9 Dec 2012","/peta/status/277568243697340416"
"1549195645-65","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@mary_martin","Mary Martin","If you're not the kind of person who would wear fur, then you shouldn't be the kind of person who would wear leather. #animalrights #vegan","","6","3","1356689831000","3:47 PM - 28 Dec 2012","/mary_martin/status/284603896838631425"
"1549195645-408","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@eartheats","Earth Eats","Time for a treat: Chocolate Avocado Cake http://bit.ly/UHyGEy  #vegan #recipe","3","6","7","1354819080000","12:08 AM - 7 Dec 2012","/eartheats/status/276757397324849153"
"1549195645-458","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@hallieklecker","Hallie Klecker","Get my #vegan Apple Carrot Quinoa Ball recipe from @theblendergirl! Thanks, Tess, for your lovely review of my book! http://bit.ly/RxlKCa","2","2","1","1354572661000","3:41 AM - 4 Dec 2012","/hallieklecker/status/275723842209607680"
"1549195645-821","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@mary_martin","Mary Martin","Breakfast: If you have to have someone killed, you're doing it wrong. #vegan","","2","3","1353062170000","4:06 PM - 16 Nov 2012","/mary_martin/status/269388382570946560"
"1549195645-1276","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MindfulMomma","MindfulMomma","Recipe for PB&J Crisp + a #vegan cookbook #giveaway! http://ht.ly/eFoi0","","3","1","1350923496000","10:01 PM - 22 Oct 2012","/MindfulMomma/status/260418133439967234"
"1549195645-1093","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@veganzulal","Zülâl Kalkandelen Ⓥ","today is world #vegan day! happy vegan day to everyone who rejects the commodification of #nonhumans as #pro http://instagr.am/p/Re_2BnPIY0/","","2","2","1351767762000","4:32 PM - 1 Nov 2012","/veganzulal/status/263959241897963520"
"1549195645-92","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@VeganAri","Ari Solomon","Awesome!! RT @liltarpon @VeganAri I watched Forks over knives, my new years resolution= #Vegan!","1","1","4","1356489493000","8:08 AM - 26 Dec 2012","/VeganAri/status/283763618170937344"
"1549195645-1074","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@MagdaHalford","Magdalena","Easy Homemade Blueberry Pancake Recipe! #Vegan using #SoDelicious and #BobsRedMill Whole Wheat http://pinterest.com/pin/98657048058526741/ … via @pinterest","","2","2","1351824041000","8:10 AM - 2 Nov 2012","/MagdaHalford/status/264195296765034496"
"1549195645-322","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Daroff","William Daroff","NOTHING better than returning home after 18 hour roundtrip to NYC to @IDFfan's #vegan latkes! pic.twitter.com/dQWlYUmb #Hanukkah","4","1","1","1355199957000","9:55 AM - 11 Dec 2012","/Daroff/status/278354911895371776"
"1549195645-1028","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@YourDailyVegan","Your Daily Vegan","Someone who loves me just put a whole plate of piping hot #vegan chocolate chip cookies next to me! #ItsGood http://instagr.am/p/Rod4LSlAZp/","1","2","4","1352085166000","8:42 AM - 5 Nov 2012","/YourDailyVegan/status/265290532425699328"
"1549195645-90","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@be_veganlicious","Be_Veganlicious","High-End Vegan Restaurants on the Las Vegas Strip http://www.bonappetit.com/blogsandforums/blogs/badaily/2012/12/vegan-in-las-vegas.html … #vegan #lasvegas #vegetarian","","","3","1356498031000","10:30 AM - 26 Dec 2012","/be_veganlicious/status/283799431613124609"
"1549195645-638","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TryVeg","Compassion","Encourage others to make a #Vegan Resolution this year! http://ow.ly/fxNYb  @pcrm","","2","1","1353783304000","12:25 AM - 25 Nov 2012","/TryVeg/status/272413040958402560"
"1549195645-495","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LyndsyMFonseca","Lyndsy Fonseca","Lunch @belmonteraw #raw #vegan http://instagr.am/p/StJv5jxOc0/","12","11","13","1354389876000","12:54 AM - 2 Dec 2012","/LyndsyMFonseca/status/274957185228894208"
"1549195645-1253","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@theblendergirl","The Blender Girl","DAY 23 #GlutenFree #Vegan #Recipes @BrevilleUSA @HealthyVoyager 's #Raw #Vegan #Chocolate Kale Chips. AMAZING! http://bit.ly/RSybDY  #RawFood","","8","2","1351003683000","8:18 PM - 23 Oct 2012","/theblendergirl/status/260754466033254400"
"1549195645-873","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","Here are some of our very best tips for #vegan holiday meal planning! http://bit.ly/RVmldi","3","66","42","1352822412000","9:30 PM - 13 Nov 2012","/WholeFoods/status/268382765349736449"
"1549195645-460","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@WholeFoods","Whole Foods Market","How's this for a #MeatlessMonday #vegan dish? BROWN RICE PILAF W/ MUSHROOMS & APRICOTS: http://bit.ly/QCjZ5d  #WFMdish","4","25","17","1354559405000","12:00 AM - 4 Dec 2012","/WholeFoods/status/275668244688408576"
"1549195645-308","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@veganfusion","Vegan Fusion","Give healthy this year. We have #vegan online cooking classes and #Vegan cookbooks. What could be better? http://www.veganfusion.com","","5","2","1355268000000","4:50 AM - 12 Dec 2012","/veganfusion/status/278640307455803392"
"1549195645-12","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DiscerningBrute","Joshua Katcher","Friends & Fam, get 50% off when you pre-order Brave GentleMan Suits! Made in Italy #Sustainable #Vegan #Fair #menswear http://www.thediscerningbrute.com/2012/12/29/brave-gentleman-suits-friends-family-pre-order-discount/ …","","8","4","1356900275000","2:14 AM - 31 Dec 2012","/DiscerningBrute/status/285486564149186560"
"1549195645-1286","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@xcangguboysx","tiada tara","Gatsby Midnight/White, these #vegan #products is already distributed t @ Macbeth South East Asia Headquarter http://instagr.am/p/RE8hwnvZZ-/","","6","","1350893279000","1:37 PM - 22 Oct 2012","/xcangguboysx/status/260291396039217153"
"1549195645-1176","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@TheGayVegans","The Gay Vegans","Please consider #equality when voting: Pro animal but anti gay? http://thegayvegans.blogspot.com/2012/10/pro-animal-but-anti-gay.html?spref=tw … #gay #vegan #blog #bigotry","1","8","2","1351348751000","8:09 PM - 27 Oct 2012","/TheGayVegans/status/262201784846675968"
"1549195645-324","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LoveMySilk","Silk","#Vegan Silk Seasonal Nog: 90 calories, 1g fat, 3g protein / serving. Happy #SilkHolidays! $1 off coupon: http://bit.ly/SeasonCoupon","","2","2","1355192112000","7:45 AM - 11 Dec 2012","/LoveMySilk/status/278322006762594304"
"1549195645-1215","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@vegancuts","Vegan Cuts","The perfect gift for #vegan kids in your life! @StevenTheVegan is a book that helps kids explain ""Why they are vegan."" http://ow.ly/eLfyk","","5","","1351173573000","7:29 PM - 25 Oct 2012","/vegancuts/status/261467033244409856"
"1549195645-223","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@thegfb","The Gluten Free Bar","Have u heard of @boxtera? It's a subscription of #organic foods delivrd 2 u & we're going 2 b in it! http://boxtera.com/  #glutenfree #vegan","","4","3","1355760628000","9:40 PM - 17 Dec 2012","/thegfb/status/280706535565455360"
"1549195645-284","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Brendan_Brazier","Brendan Brazier","Find Your Athletic Edge: My @TEDxFremont talk can be watched here. #vegan #performance #nutrition http://youtu.be/Jqpjap8rewo","","8","11","1355380404000","12:03 PM - 13 Dec 2012","/Brendan_Brazier/status/279111762173902848"
"1549195645-1185","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganism","Veganism","Exploitation is only ""humane"" from the exploiter's point of view. Go #vegan, reject exploitation of innocents.","","9","5","1351301531000","7:02 AM - 27 Oct 2012","/Veganism/status/262003730126352385"
"1549195645-565","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@LoveMySilk","Silk","#Vegan Seasonal Nog – you bet! How about $1 off coupon? #SilkHolidays http://bit.ly/SeasonCoupon","1","5","1","1354070714000","8:15 AM - 28 Nov 2012","/LoveMySilk/status/273618526152056833"
"1549195645-986","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@Veganmainstream","Vegan Mainstream","Fettuccine with homemade #vegan mascarpone, lemon zest, spinach and toasted walnuts #artisanveganche http://pinterest.com/pin/261912534550768013/ …","","2","3","1352250566000","6:39 AM - 7 Nov 2012","/Veganmainstream/status/265984271578177536"
"1549195645-234","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@DustinBajer","Dustin Bajer","Let's face it, a lot of people have a #beef with #meat but is it really unethical? http://permacultureschool.ca/?p=262  #vegetarian #vegan #permaculture","1","1","1","1355686160000","12:59 AM - 17 Dec 2012","/DustinBajer/status/280394196605603841"
"1549195645-1136","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@str8edgeracer","C.J. Wilson","Caught mama deer eating from our backyard just now. @xhossx was stoked.    #vegan #LAwildlifepic.twitter.com/uiNkS6oD","13","6","8","1351543659000","2:17 AM - 30 Oct 2012","/str8edgeracer/status/263019285104971777"
"1549195645-349","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@joannakrupa","Joanna Krupa","RT @myAntNee: @joannakrupa Can I get a RT for my cookbook review of #Vegan Sandwiches Save the Day http://bit.ly/QRVrFB  #peta","","3","3","1355113895000","10:01 AM - 10 Dec 2012","/joannakrupa/status/277993942967017472"
"1549195645-713","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@richroll","richroll","It's late & ur hungry, so check out @jaiseed's new recipe: #Vegan #GlutenFree Peanut Butter Flax Cookies http://bit.ly/SR9mbb  #plantpower","","6","13","1353488538000","2:32 PM - 21 Nov 2012","/richroll/status/271176702384812032"
"1549195645-292","https://twitter.com/search?l=&q=%23vegan%20since%3A2012-01-01%20until%3A2012-12-31&src=typd","@GreatSkeptic","David Hume  🇺🇸","Choose life. Go #vegan.","","1","3","1355352484000","4:18 AM - 13 Dec 2012","/GreatSkeptic/status/278994657298501632"
